id	name	symbol	chromosome	start	stop
PA32366	olfactory receptor family 51 subfamily B member 4	OR51B4	11	5301014 	5301946 
PA134907440	olfactory receptor family 51 subfamily B member 5	OR51B5	11	5340883 	5505652 
PA134989095	olfactory receptor family 51 subfamily B member 6	OR51B6	11	5351508 	5352446 
PA134983841	"olfactory receptor, family 51, subfamily B, member 8 pseudogene"	OR51B8P	11	5330588 	5331345 
PA32367	"olfactory receptor, family 51, subfamily C, member 1 pseudogene"	OR51C1P	11	4690760 	4691701 
PA134972499	"olfactory receptor, family 51, subfamily C, member 4 pseudogene"	OR51C4P	11	4718612 	4719559 
PA32370	olfactory receptor family 51 subfamily D member 1	OR51D1	11	4639715 	4640838 
PA32371	olfactory receptor family 51 subfamily E member 1	OR51E1	11	4643926 	4655488 
PA32372	olfactory receptor family 51 subfamily E member 2	OR51E2	11	4680171 	4697846 
PA32374	olfactory receptor family 51 subfamily F member 1 (gene/pseudogene)	OR51F1	11	4768979 	4769917 
PA32375	olfactory receptor family 51 subfamily F member 2	OR51F2	11	4821386 	4822414 
PA134967633	"olfactory receptor, family 51, subfamily F, member 3 pseudogene"	OR51F3P	11	4736177 	4737077 
PA134864179	"olfactory receptor, family 51, subfamily F, member 4 pseudogene"	OR51F4P	11	4752045 	4752943 
PA134938970	"olfactory receptor, family 51, subfamily F, member 5 pseudogene"	OR51F5P	11	4709569 	4710510 
PA32376	olfactory receptor family 51 subfamily G member 1 (gene/pseudogene)	OR51G1	11	4923374 	4924339 
PA32377	olfactory receptor family 51 subfamily G member 2	OR51G2	11	4914719 	4915663 
PA32378	olfactory receptor family 51 subfamily H member 1	OR51H1	11	4859619 	4860563 
PA32379	"olfactory receptor, family 51, subfamily H, member 2 pseudogene"	OR51H2P	11	4876557 	4877503 
PA32380	olfactory receptor family 51 subfamily I member 1	OR51I1	11	5440542 	5441553 
PA32381	olfactory receptor family 51 subfamily I member 2	OR51I2	11	5453408 	5454477 
PA32382	olfactory receptor family 51 subfamily J member 1 (gene/pseudogene)	OR51J1	11	5402497 	5403671 
PA32383	"olfactory receptor, family 51, subfamily K, member 1 pseudogene"	OR51K1P	11	5430656 	5431602 
PA32384	olfactory receptor family 51 subfamily L member 1	OR51L1	11	4998983 	4999930 
PA32385	olfactory receptor family 51 subfamily M member 1	OR51M1	11	5389377 	5390434 
PA32386	"olfactory receptor, family 51, subfamily N, member 1 pseudogene"	OR51N1P	11	4786754 	4787702 
PA32387	"olfactory receptor, family 51, subfamily P, member 1 pseudogene"	OR51P1P	11	5015030 	5016181 
PA32388	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)	OR51Q1	11	5422111 	5423206 
PA32389	"olfactory receptor, family 51, subfamily R, member 1 pseudogene"	OR51R1P	11	4418060 	4419008 
PA32390	olfactory receptor family 51 subfamily S member 1	OR51S1	11	4848237 	4849208 
PA32391	olfactory receptor family 51 subfamily T member 1	OR51T1	11	4881819 	4882883 
PA134873075	olfactory receptor family 51 subfamily V member 1	OR51V1	11	5199735 	5200700 
PA32392	olfactory receptor family 52 subfamily A member 1	OR52A1	11	5151431 	5152369 
PA134991603	olfactory receptor family 52 subfamily A member 5	OR52A5	11	5131692 	5132642 
PA32395	"olfactory receptor, family 52, subfamily B, member 1 pseudogene"	OR52B1P	11	6151595 	6152549 
PA32396	olfactory receptor family 52 subfamily B member 2	OR52B2	11	6169355 	6170326 
PA32397	"olfactory receptor, family 52, subfamily B, member 3 pseudogene"	OR52B3P	11	4378282 	4379224 
PA32398	olfactory receptor family 52 subfamily B member 4 (gene/pseudogene)	OR52B4	11	4367263 	4368386 
PA32399	"olfactory receptor, family 52, subfamily B, member 5 pseudogene"	OR52B5P	11	5560967 	5561911 
PA32400	olfactory receptor family 52 subfamily B member 6	OR52B6	11	5580877 	5581884 
PA32401	olfactory receptor family 52 subfamily D member 1	OR52D1	11	5488685 	5489749 
PA32402	olfactory receptor family 52 subfamily E member 1 (gene/pseudogene)	OR52E1	11	5069472 	5070596 
PA32403	olfactory receptor family 52 subfamily E member 2	OR52E2	11	5058650 	5059627 
PA32404	"olfactory receptor, family 52, subfamily E, member 3 pseudogene"	OR52E3P	11	5092676 	5093650 
PA32405	olfactory receptor family 52 subfamily E member 4	OR52E4	11	5884293 	5885231 
PA32406	olfactory receptor family 52 subfamily E member 5	OR52E5	11	5900777 	5901925 
PA32407	olfactory receptor family 52 subfamily E member 6	OR52E6	11	5840956 	5841897 
PA32408	"olfactory receptor, family 52, subfamily E, member 7 pseudogene"	OR52E7P	11	5873960 	5874888 
PA32409	olfactory receptor family 52 subfamily E member 8	OR52E8	11	5856749 	5857702 
PA32410	olfactory receptor family 52 subfamily H member 1	OR52H1	11	5544561 	5545523 
PA32411	"olfactory receptor, family 52, subfamily H, member 2 pseudogene"	OR52H2P	11	5551665 	5552596 
PA32412	olfactory receptor family 52 subfamily I member 1	OR52I1	11	4594039 	4595013 
PA32413	olfactory receptor family 52 subfamily I member 2	OR52I2	11	4586791 	4587905 
PA32414	"olfactory receptor, family 52, subfamily J, member 1 pseudogene"	OR52J1P	11	5104224 	5105093 
PA32415	"olfactory receptor, family 52, subfamily J, member 2 pseudogene"	OR52J2P	11	5036916 	5038074 
PA32416	olfactory receptor family 52 subfamily J member 3	OR52J3	11	5046526 	5047461 
PA32417	olfactory receptor family 52 subfamily K member 1	OR52K1	11	4488879 	4489908 
PA32418	olfactory receptor family 52 subfamily K member 2	OR52K2	11	4449295 	4450361 
PA32419	"olfactory receptor, family 52, subfamily K, member 3 pseudogene"	OR52K3P	11	4474810 	4475756 
PA32420	olfactory receptor family 52 subfamily L member 1	OR52L1	11	5985892 	5986985 
PA32421	"olfactory receptor, family 52, subfamily L, member 2 pseudogene"	OR52L2P	11	6057219 	6058330 
PA32422	olfactory receptor family 52 subfamily M member 1	OR52M1	11	4545191 	4546144 
PA32423	"olfactory receptor, family 52, subfamily M, member 2 pseudogene"	OR52M2P	11	4514945 	4515924 
PA32425	olfactory receptor family 52 subfamily N member 1	OR52N1	11	5787854 	5788816 
PA32426	olfactory receptor family 52 subfamily N member 2	OR52N2	11	5803433 	5822675 
PA32427	"olfactory receptor, family 52, subfamily N, member 3 pseudogene"	OR52N3P	11	5800364 	5801321 
PA32428	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)	OR52N4	11	5722137 	5755958 
PA32429	olfactory receptor family 52 subfamily N member 5	OR52N5	11	5777634 	5778667 
PA32431	"olfactory receptor, family 52, subfamily P, member 2 pseudogene"	OR52P2P	11	4431332 	4432228 
PA32432	"olfactory receptor, family 52, subfamily Q, member 1 pseudogene"	OR52Q1P	11	5903636 	5904479 
PA32433	olfactory receptor family 52 subfamily R member 1 (gene/pseudogene)	OR52R1	11	4803433 	4804380 
PA32434	"olfactory receptor, family 52, subfamily S, member 1 pseudogene"	OR52S1P	11	5076112 	5077066 
PA32435	"olfactory receptor, family 52, subfamily T, member 1 pseudogene"	OR52T1P	11	5566650 	5567615 
PA32436	"olfactory receptor, family 52, subfamily U, member 1 pseudogene"	OR52U1P	11	5719290 	5720266 
PA32437	"olfactory receptor, family 52, subfamily V, member 1 pseudogene"	OR52V1P	11	5527223 	5528126 
PA32438	olfactory receptor family 52 subfamily W member 1	OR52W1	11	6199224 	6200186 
PA32439	"olfactory receptor, family 52, subfamily X, member 1 pseudogene"	OR52X1P	11	6066713 	6067892 
PA32440	"olfactory receptor, family 52, subfamily Y, member 1 pseudogene"	OR52Y1P	11	4793768 	4794261 
PA32441	"olfactory receptor, family 55, subfamily B, member 1 pseudogene"	OR55B1P	11	4146315 	4147294 
PA32443	olfactory receptor family 56 subfamily A member 1	OR56A1	11	6026671 	6027741 
PA32445	olfactory receptor family 56 subfamily A member 3	OR56A3	11	5947347 	5948294 
PA32446	olfactory receptor family 56 subfamily A member 4	OR56A4	11	6002051 	6003148 
PA32447	olfactory receptor family 56 subfamily A member 5	OR56A5	11	5967553 	5968494 
PA32449	"olfactory receptor, family 56, subfamily A, member 7 pseudogene"	OR56A7P	11	6045809 	6046746 
PA32450	olfactory receptor family 56 subfamily B member 1	OR56B1	11	5736448 	5737538 
PA32451	"olfactory receptor, family 56, subfamily B, member 2 pseudogene"	OR56B2P	11	5765161 	5766045 
PA32452	"olfactory receptor, family 56, subfamily B, member 3 pseudogene"	OR56B3P	11	6128610 	6129553 
PA32453	olfactory receptor family 56 subfamily B member 4	OR56B4	11	6107684 	6108835 
PA32454	olfactory receptor family 5 subfamily A member 1	OR5A1	11	59443169 	59444116 
PA32455	olfactory receptor family 5 subfamily A member 2	OR5A2	11	59421979 	59422953 
PA32456	olfactory receptor family 5 subfamily AC member 1 (gene/pseudogene)	OR5AC1	3	98064471 	98065392 
PA32457	olfactory receptor family 5 subfamily AC member 2	OR5AC2	3	98087173 	98088102 
PA134915056	"olfactory receptor, family 5, subfamily AC, member 4 pseudogene"	OR5AC4P	3	98104754 	98105669 
PA32458	"olfactory receptor, family 5, subfamily AH, member 1 pseudogene"	OR5AH1P	19	56760865 	56761233 
PA32459	"olfactory receptor, family 5, subfamily AK, member 1 pseudogene"	OR5AK1P	11	57018092 	57019019 
PA32460	olfactory receptor family 5 subfamily AK member 2	OR5AK2	11	56988914 	56989843 
PA32461	"olfactory receptor, family 5, subfamily AK, member 3 pseudogene"	OR5AK3P	11	56971051 	56971977 
PA32462	"olfactory receptor, family 5, subfamily AK, member 4 pseudogene"	OR5AK4P	11	57037534 	57038460 
PA32463	olfactory receptor family 5 subfamily AL member 1 (gene/pseudogene)	OR5AL1	11	56412697 	56413681 
PA32464	"olfactory receptor, family 5, subfamily AL, member 2 pseudogene"	OR5AL2P	11	56393730 	56394649 
PA32465	"olfactory receptor, family 5, subfamily AM, member 1 pseudogene"	OR5AM1P	11	56619746 	56620810 
PA32466	olfactory receptor family 5 subfamily AN member 1	OR5AN1	11	59364459 	59365394 
PA32467	"olfactory receptor, family 5, subfamily AN, member 2 pseudogene"	OR5AN2P	11	59309642 	59310588 
PA134968463	"olfactory receptor, family 5, subfamily AO, member 1 pseudogene"	OR5AO1P	11	57045080 	57045410 
PA32468	"olfactory receptor, family 5, subfamily AP, member 1 pseudogene"	OR5AP1P	11	56633163 	56634102 
PA32469	olfactory receptor family 5 subfamily AP member 2	OR5AP2	11	56641489 	56642439 
PA32470	"olfactory receptor, family 5, subfamily AQ, member 1 pseudogene"	OR5AQ1P	11	56054365 	56055300 
PA32471	olfactory receptor family 5 subfamily AR member 1 (gene/pseudogene)	OR5AR1	11	56663686 	56664618 
PA32472	olfactory receptor family 5 subfamily AS member 1	OR5AS1	11	56030419 	56031393 
PA32474	olfactory receptor family 5 subfamily AU member 1	OR5AU1	14	21154937 	21156025 
PA32476	"olfactory receptor, family 5, subfamily AW, member 1 pseudogene"	OR5AW1P	X	131341529 	131342452 
PA32479	"olfactory receptor, family 5, subfamily AZ, member 1 pseudogene"	OR5AZ1P	11	57917302 	57918230 
PA32480	"olfactory receptor, family 5, subfamily B, member 10 pseudogene"	OR5B10P	11	58348985 	58349638 
PA32481	olfactory receptor family 5 subfamily B member 12	OR5B12	11	58439120 	58440173 
PA32484	"olfactory receptor, family 5, subfamily B, member 15 pseudogene"	OR5B15P	11	58387571 	58388486 
PA32486	olfactory receptor family 5 subfamily B member 17	OR5B17	11	58358125 	58359069 
PA32488	"olfactory receptor, family 5, subfamily B, member 19 pseudogene"	OR5B19P	11	58343813 	58344670 
PA32489	"olfactory receptor, family 5, subfamily B, member 1 pseudogene"	OR5B1P	11	58365921 	58366568 
PA32490	olfactory receptor family 5 subfamily B member 2	OR5B2	11	58422265 	58423313 
PA134867164	olfactory receptor family 5 subfamily B member 21	OR5B21	11	58507176 	58508105 
PA32491	olfactory receptor family 5 subfamily B member 3	OR5B3	11	58402465 	58403409 
PA32494	"olfactory receptor, family 5, subfamily BA, member 1 pseudogene"	OR5BA1P	11	57866302 	57867280 
PA32495	"olfactory receptor, family 5, subfamily BB, member 1 pseudogene"	OR5BB1P	11	59391353 	59392291 
PA32496	"olfactory receptor, family 5, subfamily BC, member 1 pseudogene"	OR5BC1P	11	58317640 	58318473 
PA32497	"olfactory receptor, family 5, subfamily BD, member 1 pseudogene"	OR5BD1P	11	57945497 	57946523 
PA32498	"olfactory receptor, family 5, subfamily BE, member 1 pseudogene"	OR5BE1P	11	56082801 	56083736 
PA32501	"olfactory receptor, family 5, subfamily BH, member 1 pseudogene"	OR5BH1P	X	131398049 	131398957 
PA32503	"olfactory receptor, family 5, subfamily BJ, member 1 pseudogene"	OR5BJ1P	12	48394482 	48395385 
PA32504	"olfactory receptor, family 5, subfamily BK, member 1 pseudogene"	OR5BK1P	12	48355659 	48356545 
PA32505	"olfactory receptor, family 5, subfamily BL, member 1 pseudogene"	OR5BL1P	11	58171090 	58171722 
PA32506	"olfactory receptor, family 5, subfamily BM, member 1 pseudogene"	OR5BM1P	3	98052893 	98053818 
PA32507	"olfactory receptor, family 5, subfamily BN, member 1 pseudogene"	OR5BN1P	11	56132665 	56133493 
PA142671226	"olfactory receptor, family 5, subfamily BN, member 2 pseudogene"	OR5BN2P	11	56116638 	56117255 
PA32508	"olfactory receptor, family 5, subfamily BP, member 1 pseudogene"	OR5BP1P	11	57055701 	57056134 
PA32509	"olfactory receptor, family 5, subfamily BQ, member 1 pseudogene"	OR5BQ1P	11	57029388 	57029723 
PA32510	"olfactory receptor, family 5, subfamily BR, member 1 pseudogene"	OR5BR1P	11	59332756 	59334085 
PA134922217	"olfactory receptor, family 5, subfamily BS, member 1 pseudogene"	OR5BS1P	12	48559882 	48560814 
PA134946371	"olfactory receptor, family 5, subfamily BT, member 1 pseudogene"	OR5BT1P	12	48385350 	48386304 
PA32511	olfactory receptor family 5 subfamily C member 1	OR5C1	9	122788933 	122789895 
PA32516	olfactory receptor family 5 subfamily D member 13 (gene/pseudogene)	OR5D13	11	55773438 	55774382 
PA32517	olfactory receptor family 5 subfamily D member 14	OR5D14	11	55795556 	55796500 
PA32518	"olfactory receptor, family 5, subfamily D, member 15 pseudogene"	OR5D15P	11	55786965 	55787906 
PA32519	olfactory receptor family 5 subfamily D member 16	OR5D16	11	55838752 	55839738 
PA32520	"olfactory receptor, family 5, subfamily D, member 17 pseudogene"	OR5D17P	11	55754977 	55755954 
PA32521	olfactory receptor family 5 subfamily D member 18	OR5D18	11	55819630 	55820571 
PA32522	"olfactory receptor, family 5, subfamily D, member 2 pseudogene"	OR5D2P	11	55714997 	55715633 
PA32523	"olfactory receptor, family 5, subfamily D, member 3 pseudogene"	OR5D3P	11	55726414 	55727062 
PA32525	"olfactory receptor, family 5, subfamily E, member 1 pseudogene"	OR5E1P	11	7849051 	7849571 
PA32526	olfactory receptor family 5 subfamily F member 1	OR5F1	11	55993681 	55994625 
PA32527	"olfactory receptor, family 5, subfamily F, member 2 pseudogene"	OR5F2P	11	56015016 	56015956 
PA32528	"olfactory receptor, family 5, subfamily G, member 1 pseudogene"	OR5G1P	11	56775284 	56776206 
PA32529	olfactory receptor family 5 subfamily G member 3 (gene/pseudogene)	OR5G3	11	56819479 	56820646 
PA32530	"olfactory receptor, family 5, subfamily G, member 4 pseudogene"	OR5G4P	11	56790121 	56791101 
PA32531	"olfactory receptor, family 5, subfamily G, member 5 pseudogene"	OR5G5P	11	56801859 	56802794 
PA32532	olfactory receptor family 5 subfamily H member 1	OR5H1	3	98132698 	98133639 
PA134948167	olfactory receptor family 5 subfamily H member 14	OR5H14	3	98149386 	98150318 
PA134956122	olfactory receptor family 5 subfamily H member 15	OR5H15	3	98168700 	98169641 
PA32533	olfactory receptor family 5 subfamily H member 2	OR5H2	3	98282888 	98283832 
PA32534	"olfactory receptor, family 5, subfamily H, member 3 pseudogene"	OR5H3P	3	98207423 	98208341 
PA32535	"olfactory receptor, family 5, subfamily H, member 4 pseudogene"	OR5H4P	3	98222039 	98222966 
PA32536	"olfactory receptor, family 5, subfamily H, member 5 pseudogene"	OR5H5P	3	98197211 	98198138 
PA32537	olfactory receptor family 5 subfamily H member 6 (gene/pseudogene)	OR5H6	3	98263260 	98265262 
PA32538	"olfactory receptor, family 5, subfamily H, member 7 pseudogene"	OR5H7P	3	98238352 	98239278 
PA32539	olfactory receptor family 5 subfamily H member 8 (gene/pseudogene)	OR5H8	3	98311913 	98312840 
PA32540	olfactory receptor family 5 subfamily I member 1	OR5I1	11	55935456 	55936400 
PA32541	"olfactory receptor, family 5, subfamily J, member 1 pseudogene"	OR5J1P	11	56071111 	56072046 
PA134982020	olfactory receptor family 5 subfamily J member 2	OR5J2	11	56176618 	56177556 
PA134868284	"olfactory receptor, family 5, subfamily J, member 7 pseudogene"	OR5J7P	11	56165501 	56165922 
PA32542	olfactory receptor family 5 subfamily K member 1	OR5K1	3	98469480 	98470576 
PA32543	olfactory receptor family 5 subfamily K member 2	OR5K2	3	98497681 	98498631 
PA134984948	olfactory receptor family 5 subfamily K member 3	OR5K3	3	98390666 	98391631 
PA134945625	olfactory receptor family 5 subfamily K member 4	OR5K4	3	98353854 	98354819 
PA32544	olfactory receptor family 5 subfamily L member 1 (gene/pseudogene)	OR5L1	11	55811467 	55812402 
PA32545	olfactory receptor family 5 subfamily L member 2	OR5L2	11	55827219 	55828154 
PA32546	olfactory receptor family 5 subfamily M member 1	OR5M1	11	56612555 	56613502 
PA32547	olfactory receptor family 5 subfamily M member 10	OR5M10	11	56576774 	56577721 
PA32548	olfactory receptor family 5 subfamily M member 11	OR5M11	11	56542340 	56543257 
PA32549	"olfactory receptor, family 5, subfamily M, member 12 pseudogene"	OR5M12P	11	56628933 	56629900 
PA32550	"olfactory receptor, family 5, subfamily M, member 13 pseudogene"	OR5M13P	11	56597507 	56597994 
PA32551	"olfactory receptor, family 5, subfamily M, member 14 pseudogene"	OR5M14P	4	41723210 	41723563 
PA32552	"olfactory receptor, family 5, subfamily M, member 2 pseudogene"	OR5M2P	11	56479491 	56480426 
PA32553	olfactory receptor family 5 subfamily M member 3	OR5M3	11	56469488 	56470538 
PA32554	"olfactory receptor, family 5, subfamily M, member 4 pseudogene"	OR5M4P	11	56448669 	56449593 
